codigo,asentamiento,tipo,clave_tipo,municipio
66226,Valle Del Mezquite,Colonia,9,19
66227,Los Olivos,Colonia,9,19
66227,San Francisco,Colonia,9,19
66227,Las Capillas,Colonia,9,19
66228,Residencial San Carlos,Colonia,9,19
66228,Zona de Los Callejones,Colonia,9,19
66230,La Cima,Colonia,9,19
66230,Privada Versalles,Fraccionamiento,21,19
66230,La Toscana,Fraccionamiento,21,19
66230,La Ventana,Colonia,9,19
66230,San Pedro,Colonia,9,19
66230,Zona Rosario,Colonia,9,19
66230,Villa Campanario,Colonia,9,19
66230,Zona Palo Blanco,Colonia,9,19
66230,Zona la Cima,Colonia,9,19
66230,San Gabriel,Colonia,9,19
66230,Jardines Coloniales,Colonia,9,19
66230,Las Codornices,Fraccionamiento,21,19
66230,Rincón Colonial,Colonia,9,19
66230,Las Uvas,Colonia,9,19
66230,Prados de La Sierra,Colonia,9,19
66230,La Finca,Colonia,9,19
66230,Misión Del Valle,Fraccionamiento,21,19
66230,Zona Hacienda San Francisco,Colonia,9,19
66230,Las Verandas,Colonia,9,19
66230,Morelos,Conjunto habitacional,12,19
66230,Codornices Aldama,Colonia,9,19
66230,La Cúspide,Colonia,9,19
66230,Residencial Los Cubos,Colonia,9,19
66230,San José,Colonia,9,19
66233,Zona Valle Poniente,Colonia,9,19
66233,Las Sendas Galicias,Colonia,9,19
66233,Misión del Valle 3,Fraccionamiento,21,19
66233,Santa Elena,Colonia,9,19
66235,Los Olmos,Fraccionamiento,21,19
66235,Villa Montaña,Colonia,9,19
66236,Palo Blanco,Colonia,9,19
66236,Villas de Santa Bárbara,Colonia,9,19
66236,Residencial Palo Blanco,Colonia,9,19
66236,Palo Blanco Sector El Edén,Colonia,9,19
66236,Jardines de Mirasierra,Colonia,9,19
66237,Los Sauces 1er Sector,Colonia,9,19
66237,Los Sauces 2 Sector,Colonia,9,19
66238,Zona los Sauces,Colonia,9,19
66238,Jesús M Garza,Colonia,9,19
66238,Lázaro Garza Ayala,Colonia,9,19
66238,Zona Mirador Vazconcelos,Colonia,9,19
66238,Rincón de San Francisco,Colonia,9,19
66238,Valle de Vasconcelos,Colonia,9,19
66238,Mirador de Vasconcelos,Colonia,9,19
66238,Lindavista,Colonia,9,19
66238,Lucio Blanco 3er Sector,Colonia,9,19
66239,Los Pinos,Colonia,9,19
66239,Residencial las Amapas,Fraccionamiento,21,19
66239,Rincón de Corregidora,Colonia,9,19
66239,Nemesio Garcia Naranjo,Colonia,9,19
66239,Volkswagen,Colonia,9,19
66239,Hacienda de los Callejones,Colonia,9,19
66240,Olímpico,Colonia,9,19
66240,Zona Mirasierra,Colonia,9,19
66240,La Barranca,Colonia,9,19
66240,Mirasierra,Colonia,9,19
66240,Pro Vivienda Popular,Colonia,9,19
66240,Privada San Andrés,Fraccionamiento,21,19
66240,Zona Valle del Mezquite,Colonia,9,19
66240,Rincón de la Montaña,Colonia,9,19
66240,La Montaña,Colonia,9,19
66240,Lomas de Tampiquito,Colonia,9,19
66240,Tampiquito,Colonia,9,19
66244,Los Fresnos,Colonia,9,19
66244,Lomas Valle Sector Convento,Colonia,9,19
66244,Privada 20 de Noviembre,Fraccionamiento,21,19
66244,Lomas del Bosque,Colonia,9,19
66244,Capistrano,Colonia,9,19
66245,Barranca Del Pedregal,Colonia,9,19
66246,Hacienda Del Valle,Colonia,9,19
66247,Hacienda El Rosario,Colonia,9,19
66247,Mansión Del Rosario,Colonia,9,19
66247,Hacienda las Campanas,Colonia,9,19
66247,La Parvada Angelitos,Colonia,9,19
66249,Villas de Terrasol,Colonia,9,19
66249,Moralillo,Colonia,9,19
66249,Cerrada Moralillo,Colonia,9,19
66250,Bosques del Valle,Colonia,9,19
66250,Valle de Chipinque,Colonia,9,19
66250,Fátima,Colonia,9,19
66250,Zona Privada Río Tamazunchale,Colonia,9,19
66250,Jerónimo Siller,Colonia,9,19
66250,Zona Jerónimo Siller,Colonia,9,19
66250,Privada Sierra Madre,Colonia,9,19
66250,Privada Río Ebro,Fraccionamiento,21,19
66254,Carrizalejo,Colonia,9,19
66256,Lomas Del Valle,Colonia,9,19
66257,Del Valle Sector Fátima,Colonia,9,19
66257,Zona Fátima,Colonia,9,19
66259,Gómez Morin,Zona comercial,33,19
66259,Cortijo Del Valle,Colonia,9,19
66259,Rincón de Carrizalejo,Colonia,9,19
66259,Zona Carrizalejo,Colonia,9,19
66259,Zona Antigua Exhacienda Carrizalejo,Colonia,9,19
66259,La Cañada,Colonia,9,19
66259,Zona la Alianza,Colonia,9,19
66260,Residencial San Agustin 1 Sector,Colonia,9,19
66260,Hacienda de La Sierra,Colonia,9,19
66260,Residencial San Agustín 2 Sector,Residencial,30,19
66260,Ampliación Canteras,Colonia,9,19
66260,Jardines de Campestre,Colonia,9,19
66260,San Mateo,Residencial,30,19
66260,Del Valle Oriente,Colonia,9,19
66260,Portal de Santa Engracia,Colonia,9,19
66260,Zona San Agustín,Colonia,9,19
66260,Ampliación Valle del Mirador,Ampliación,38,19
66260,Corporativo Proser,Colonia,9,19
66260,Residencial Canteras,Residencial,30,19
66263,Zona Campestre,Colonia,9,19
66263,Zona Santa Engracia,Colonia,9,19
66265,Valle Del Campestre,Colonia,9,19
66265,Zona la Diana,Colonia,9,19
66266,Los Arcángeles,Residencial,30,19
66266,La Diana,Fraccionamiento,21,19
66266,Cojunto Habitacional Renzo,Conjunto habitacional,12,19
66266,Villas de San Agustin,Colonia,9,19
66266,Vista Real,Fraccionamiento,21,19
66266,Mirador Del Campestre,Fraccionamiento,21,19
66266,Zona Loma Larga Oriente,Colonia,9,19
66266,Verona,Colonia,9,19
66266,Zona Loma Blanca Poniente,Colonia,9,19
66266,Residencial Santa Bárbara,Colonia,9,19
66266,La Admiranza,Colonia,9,19
66266,Residencial Frida Kahalo,Residencial,30,19
66266,Zona Valle Oriente Norte,Colonia,9,19
66267,Santa Engracia,Colonia,9,19
66268,Del Valle Sect Norte,Colonia,9,19
66268,Privada Santa Engracia,Colonia,9,19
66268,Zona Valle Santa Engracia,Colonia,9,19
66268,Valle de Santa Engracia,Colonia,9,19
66268,Villas de Santa Engracia,Colonia,9,19
66270,Veredalta,Colonia,9,19
66270,Misión San Patricio,Colonia,9,19
66270,San Patricio,Fraccionamiento,21,19
66270,Los Colorines,Fraccionamiento,21,19
66270,Colinas de San Agustin,Colonia,9,19
66270,San Agustin Campestre,Colonia,9,19
66270,Residencial Galeana,Residencial,30,19
66270,Zona Tampiquito,Colonia,9,19
66270,Privada Veredalta,Fraccionamiento,21,19
66270,Zona Lomas de San Agustín,Colonia,9,19
66273,Villas de Aragón,Colonia,9,19
66273,Privada Gruta,Fraccionamiento,21,19
66273,Zona Montebello,Colonia,9,19
66273,Corporativo Santa Engracia,Colonia,9,19
66274,Jardines de San Agustin,Fraccionamiento,21,19
66274,Zona Antigua Exhacienda San Agustín,Colonia,9,19
66274,El Secreto,Fraccionamiento,21,19
66275,Los Encinos de San Agustín,Fraccionamiento,21,19
66276,Zona Lomas del Campestre,Colonia,9,19
66276,Hacienda San Agustin,Colonia,9,19
66276,Villa las Palmas,Fraccionamiento,21,19
66276,Zona Hacienda San Agustín,Colonia,9,19
66277,Turquesa,Fraccionamiento,21,19
66277,Privada San Roberto,Colonia,9,19
66277,Santa Cruz,Colonia,9,19
66277,La Encantada,Colonia,9,19
66277,Las Ceibas,Fraccionamiento,21,19
66277,Privada Real de San Agustín,Fraccionamiento,21,19
66278,Santa Fe,Colonia,9,19
66278,Misión de San Agustín,Colonia,9,19
66278,Antigua Hacienda San Agustin,Colonia,9,19
66278,Las Privanzas,Fraccionamiento,21,19
66278,Los Quetzales,Fraccionamiento,21,19
66278,Colonial San Agustin,Fraccionamiento,21,19
66278,Balcones Del Campestre,Fraccionamiento,21,19
66278,Alto Eucalipto,Colonia,9,19
66278,Zona San Agustín Campestre,Colonia,9,19
66278,Lomas del Campestre,Fraccionamiento,21,19
66278,Los Amates,Colonia,9,19
66278,La Muralla,Colonia,9,19
66278,El Refugio,Colonia,9,19
66278,Lomas de San Agustín 3er Sector,Colonia,9,19
66278,Los Rincones,Colonia,9,19
66278,Flor de Mayo,Colonia,9,19
66278,Las Calzadas,Fraccionamiento,21,19
66278,Lomas de San Agustín 2do Sector,Colonia,9,19
66278,Rincón del Campestre,Colonia,9,19
66278,Valle de San Agustin,Colonia,9,19
66278,Lomas de San Agustín 1er Sector,Colonia,9,19
66278,Zona Valle Oriente,Colonia,9,19
66278,Real Del Valle,Colonia,9,19
66278,Privada Lomas de San Agustin,Colonia,9,19
66278,Villas Carmel,Colonia,9,19
66278,Balcones de San Agustin,Colonia,9,19
66278,Real de San Agustin,Colonia,9,19
66278,Corporativo Prodesa,Colonia,9,19
66278,Parque Corporativo Ucaly,Zona comercial,33,19
66278,Las Querenzas,Fraccionamiento,21,19
66279,Punto Central,Fraccionamiento,21,19
66280,Pedregal Del Valle,Colonia,9,19
66280,Zona Bosques de la Sierra,Colonia,9,19
66280,Bosques de La Sierra 1er Sector,Colonia,9,19
66280,Villas Crisantemo,Colonia,9,19
66280,Colinas de La Sierra Madre,Colonia,9,19
66280,Balcones Del Valle,Colonia,9,19
66280,Villa del Pedregal,Colonia,9,19
66285,Zona Colinas Sierra Madre,Colonia,9,19
66285,Zona Valle San Ángel,Colonia,9,19
66285,Sierra Nevada,Colonia,9,19
66285,Villas del Valle,Colonia,9,19
66285,Zona Bosques del Valle,Colonia,9,19
66286,Residencial Sierra Del Valle,Colonia,9,19
66286,El Santuario,Fraccionamiento,21,19
66286,Zona el Santuario,Colonia,9,19
66286,Colonial La Sierra,Colonia,9,19
66287,Lomas Del Rosario,Colonia,9,19
66287,Zona Pedregal del Valle,Colonia,9,19
66290,Valle de San Ángel Sect Jardines,Colonia,9,19
66290,Valle de San Ángel Sect Mexicano,Colonia,9,19
66290,Valle de San Ángel Rincón Francés,Colonia,9,19
66290,Privada Bosques,Fraccionamiento,21,19
66290,Valle de San Angel Sect Frances,Colonia,9,19
66290,Bosques de San Ángel Sector Palmillas,Colonia,9,19
66290,Olinalá,Colonia,9,19
66290,Valle de San Ángel Sect Español,Colonia,9,19
66295,Lomas de San Angel,Colonia,9,19
66295,Mesa de la Corona,Colonia,9,19
66295,Joya del Venado,Colonia,9,19
66295,Hacienda de Carrizalejo,Colonia,9,19
66295,Comercial Alpino Chipinque,Colonia,9,19
66295,Zona Alpino,Colonia,9,19
66295,La Joya de la Corona,Fraccionamiento,21,19
66296,Colinas de San Ángel,Colonia,9,19
66297,Las Alondras,Colonia,9,19
66297,Residencial Chipinque,Colonia,9,19
66297,Zona Loma Blanca,Colonia,9,19
66297,Villa Chipinque,Colonia,9,19
66297,Los Encinos,Colonia,9,19
66297,Villas La Rivera,Colonia,9,19
66297,Zona Residencia Chipinque,Residencial,30,19
66350,El Castillo,Residencial,30,48
66350,Santa Martha I,Colonia,9,48
66350,Santa Martha II,Colonia,9,48
66350,Nueva Santa Catarina,Colonia,9,48
66350,Real del Valle,Colonia,9,48
66350,Lázaro Cárdenas,Colonia,9,48
66350,Cerrada del Valle,Fraccionamiento,21,48
66350,Residencial Panorámica,Colonia,9,48
66350,Mirador de Santa Catarina,Colonia,9,48
66350,Cerrada del Valle Plus,Fraccionamiento,21,48
66350,Santa Catarina Centro,Colonia,9,48
66353,Privada San Patricio,Fraccionamiento,21,48
66353,Residencial la Huasteca,Fraccionamiento,21,48
66353,El Paraíso,Colonia,9,48
66354,INFONAVIT la Huasteca,Unidad habitacional,31,48
66354,Pedregal de La Huasteca,Colonia,9,48
66354,Enrique Rangel,Colonia,9,48
66354,INFONAVIT Santa Catarina,Unidad habitacional,31,48
66354,Privadas Sierra Madre Residencial,Fraccionamiento,21,48
66354,Privadas la Huasteca,Colonia,9,48
66354,Ventanas de La Huasteca,Colonia,9,48
66354,Misión de la Huasteca,Fraccionamiento,21,48
66354,Loma Pelona,Colonia,9,48
66354,Los Vitrales,Colonia,9,48
66354,Mirador de la Huasteca,Colonia,9,48
66356,Alfonso Martinez Dominguez,Colonia,9,48
66356,Praderas Del Castillo,Colonia,9,48
66356,Privada 10 de Mayo,Colonia,9,48
66357,Balcones de Santa Catarina (Fomerrey 134),Colonia,9,48
66357,Hacienda de Santa Catarina,Colonia,9,48
66357,Paseo de La Sierra,Colonia,9,48
66358,Residencial de la Sierra,Fraccionamiento,21,48
66358,Las Catarinas,Colonia,9,48
66358,General Francisco Naranjo,Colonia,9,48
66358,Luis Echeverría Alvarez,Colonia,9,48
66358,Zimex,Colonia,9,48
66358,Cumbres de Santa Catarina,Colonia,9,48
66358,Puerta Del Sol,Colonia,9,48
66358,Zimex Sur,Colonia,9,48
66358,Antigua Santa Catarina,Colonia,9,48
66358,Pedregal de Santa Catarina,Fraccionamiento,21,48
66358,Zimex Norte,Colonia,9,48
66358,Cordilleras del Virrey,Colonia,9,48
66358,Zimex Sección Leones,Colonia,9,48
66359,Mirador de las Mitras,Colonia,9,48
66359,INFONAVIT Lomas de Santa Catarina,Colonia,9,48
66359,Bosques de Santa Catarina,Fraccionamiento,21,48
66359,Robles de Santa Catarina,Colonia,9,48
66359,Torres de Santa Catarina,Colonia,9,48
66359,Privadas de La Montaña,Fraccionamiento,21,48
66359,Lomas de Santa Catarina,Colonia,9,48
66359,Prados de Santa Catarina,Colonia,9,48
66359,La Puerta de La Huasteca,Fraccionamiento,21,48
66359,Residencial Santa Cecilia II,Fraccionamiento,21,48
66359,Las Anacuas,Colonia,9,48
66359,Lomas Altas,Fraccionamiento,21,48
66359,Universidad Tecnológica de Santa Catarina,Equipamiento,17,48
66359,Residencial Santa Cecilia I,Fraccionamiento,21,48
66360,INFONAVIT Adolfo López Mateos,Unidad habitacional,31,48
66360,Industrial Unidad Nacional,Zona industrial,37,48
66360,INFONAVIT Cuauhtémoc,Unidad habitacional,31,48
66360,Misión Santa Catarina,Fraccionamiento,21,48
66360,Residencial Cuauhtémoc,Colonia,9,48
66360,Colinas de Santa Catarina,Colonia,9,48
66360,El Obispo JOMYCO,Zona industrial,37,48
66360,Hacienda San José,Colonia,9,48
66360,Industrial Monte de los Olivos,Zona industrial,37,48
66360,Adolfo Lopez Mateos,Unidad habitacional,31,48
66360,La Joya,Fraccionamiento,21,48
66362,El Molino,Colonia,9,48
66362,Jardines de Santa Catarina,Colonia,9,48
66362,Rincón de las Huertas,Colonia,9,48
66362,Las Margaritas,Fraccionamiento,21,48
66362,Privada 5 de Mayo,Colonia,9,48
66362,Bosques del Poniente,Fraccionamiento,21,48
66362,Paseo del Prado,Fraccionamiento,21,48
66362,Pio XII,Colonia,9,48
66362,Villas del Poniente Las Granadas,Fraccionamiento,21,48
66362,Valle de Santa Cruz,Fraccionamiento,21,48
66362,Residencial Arvore,Fraccionamiento,21,48
66362,Mercado de Abastos Poniente,Zona comercial,33,48
66363,Labores Nuevas,Colonia,9,48
66363,El Escorial,Colonia,9,48
66363,Senderos,Colonia,9,48
66364,Unión del Noreste,Colonia,9,48
66365,Villas Del Mirador,Fraccionamiento,21,48
66365,Mártires de Cananea,Colonia,9,48
66365,Prados Del Rey,Colonia,9,48
66365,Ápice Tres,Fraccionamiento,21,48
66365,Prados Del Sol,Colonia,9,48
66365,Rincón de La Huasteca,Colonia,9,48
66365,Ápice,Fraccionamiento,21,48
66365,Ápice Dos,Fraccionamiento,21,48
66366,Tepeyac,Colonia,9,48
66367,Parque Industrial Milenium,Zona industrial,37,48
66367,El Obispo,Zona industrial,37,48
66367,Regio Parque Industrial Santa Catarina,Zona industrial,37,48
66367,Parque Industrial Diamante,Zona industrial,37,48
66367,Parque Industrial Marfer,Zona industrial,37,48
66367,Privadas de Santa Catarina,Colonia,9,48
66367,Los Viñedos,Fraccionamiento,21,48
66367,Hacienda el Palmar,Fraccionamiento,21,48
66367,El Frutal,Colonia,9,48
66367,Parque Industrial la Puerta,Zona industrial,37,48
